economy,ecnmycode,regionwb,pop_adult,wgt,female,age,educ,inc_q,q1a,account,q1b,q2,q3a,q3b,q4,q5,q6,q7,q8a,q8b,q9a,q9b,q9c,q9d,q10a,q10b,q10c,q10d,q10e,q10f,q10g,q11,q12a,q12b,q13a,q13b,q14a,q14b,q14c,q14d,q14e,q15a,q16,q17,q18,q15b,q15c,q15d,q15e,q15a1a,q15a1b,q15a1c
Afghanistan,AFG,South Asia,15112214.0,0.433418368325769,2,22.0,1.0,2,2,2,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Afghanistan,AFG,South Asia,15112214.0,1.40878292957593,1,56.0,1.0,3,2,2,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2,0.0,0.0,0.0,0.0,1,2,2,2,1,1,2.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
Afghanistan,AFG,South Asia,15112214.0,0.346734694660615,2,18.0,2.0,5,2,2,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2,0.0,0.0,0.0,0.0,2,2,1,2,2,2,2.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0
Afghanistan,AFG,South Asia,15112214.0,0.4258850104760771,1,19.0,1.0,4,4,2,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1,1.0,1.0,2.0,1.0,2,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Afghanistan,AFG,South Asia,15112214.0,0.440561543173279,1,25.0,2.0,3,2,2,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
Afghanistan,AFG,South Asia,15112214.0,0.34673469465001394,1,52.0,2.0,4,2,2,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Afghanistan,AFG,South Asia,15112214.0,0.6121119952907691,1,32.0,2.0,3,2,2,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,0.7253255173538969,2,20.0,1.0,2,2,2,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,0.654418985109126,2,32.0,3.0,5,1,1,2.0,1.0,1,2,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,1.0,1.0,2.0,1,2,1,1,2,1,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,0.544937022100075,2,26.0,2.0,5,1,1,2.0,1.0,2,2,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,1.1651324687038,1,54.0,2.0,2,2,2,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,0.685306653233556,2,75.0,1.0,4,2,2,2.0,0.0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0
Bangladesh,BGD,South Asia,105291832.0,1.63910585123988,1,55.0,2.0,2,1,1,2.0,3.0,2,2,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1,2,2,2,2,2,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,0.750112350999945,1,42.0,2.0,5,2,2,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2,0.0,0.0,0.0,0.0,1,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,0.924856712125177,2,20.0,2.0,5,2,2,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2,0.0,0.0,0.0,0.0,2,2,1,2,1,2,2.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,0.518718390609115,1,34.0,2.0,4,1,1,2.0,1.0,2,2,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,1,2,2,2,2,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,0.756383621033305,2,39.0,1.0,1,2,2,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,2,0.0,0.0,0.0,0.0,2,2,2,2,1,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,1.1773599201728702,1,28.0,1.0,2,2,2,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,2.47561007416418,2,30.0,1.0,2,2,2,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2,0.0,0.0,0.0,0.0,2,2,2,2,1,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,0.6843103841095239,2,25.0,1.0,4,2,2,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,3,2.0,0.0,0.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,0.8623825720004099,1,16.0,1.0,5,1,1,2.0,1.0,2,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,2.0,1.0,2.0,2,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,1.71685320583157,1,24.0,2.0,4,2,2,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,0.6936425340938821,2,20.0,2.0,4,2,2,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,1.51276724206661,2,40.0,1.0,2,2,2,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,0.661268347607847,2,25.0,2.0,5,1,1,2.0,1.0,2,2,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,2.0,2.0,2.0,2,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,1.96555299913113,1,32.0,2.0,3,2,2,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,1.3131988798457601,2,18.0,2.0,5,2,2,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,1.7460960592569097,1,50.0,1.0,2,1,1,2.0,1.0,2,2,2.0,3.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,1.0,1.0,2.0,1,1,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,1.37348256466525,1,18.0,2.0,3,2,2,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,1.96555299913113,1,25.0,2.0,2,2,2,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1,1.0,1.0,2.0,1.0,2,2,1,2,2,2,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,0.9902440296656708,2,34.0,1.0,2,2,2,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2,0.0,0.0,0.0,0.0,2,2,1,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,0.875465919897172,2,22.0,2.0,4,2,2,2.0,0.0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,1.5720986758466002,1,90.0,1.0,1,2,2,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,0.70090242304675,2,22.0,2.0,5,2,2,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,0.6843103841095239,2,30.0,1.0,3,2,2,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1,2.0,1.0,2.0,2.0,2,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,0.48265745784123204,1,45.0,1.0,5,1,1,2.0,1.0,2,2,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,2.0,2,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,0.70090242304675,2,18.0,2.0,5,2,2,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,0.34838346539274395,2,46.0,3.0,5,1,1,2.0,1.0,2,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,0.756383621033305,2,35.0,1.0,3,2,2,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1,2.0,1.0,2.0,2.0,2,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,0.39311059982622604,1,30.0,2.0,4,1,1,2.0,1.0,2,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,0.9902440296656708,2,28.0,1.0,1,1,1,2.0,2.0,2,3,3.0,1.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,2.0,1,2,2,2,2,2,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,0.34838346539274395,1,51.0,2.0,4,2,2,2.0,0.0,2,2,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,2.0,1,1,2,2,2,2,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,0.9902440296656708,2,26.0,1.0,4,1,1,2.0,1.0,2,2,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,2,1,2,2,3,2.0,0.0,0.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,1.41714751042937,2,40.0,1.0,3,2,2,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,0.7840509269490992,2,43.0,1.0,3,2,2,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,0.34838346539274395,2,49.0,2.0,5,1,1,1.0,3.0,2,2,5.0,6.0,5.0,7.0,2.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,0.86513500228076,1,60.0,2.0,5,1,1,2.0,3.0,2,2,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,0.34838346539274395,2,36.0,2.0,5,2,2,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1.0,1.0,2.0,2.0,2,1,1,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,1.34896409319505,1,43.0,1.0,2,2,2,2.0,0.0,2,2,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,1.17487348993367,2,45.0,1.0,4,1,1,2.0,1.0,2,2,1.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,2.0,1.0,2.0,1,1,2,2,2,1,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,1.04765763555415,1,45.0,1.0,3,1,1,2.0,1.0,2,3,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1,1,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,2.54904345440292,2,22.0,1.0,2,2,2,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,0.522700617966066,2,35.0,1.0,1,2,2,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,1.37348256466525,1,22.0,2.0,5,2,2,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,0.855985940206615,2,60.0,1.0,5,2,2,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,0.698438423702765,1,45.0,1.0,1,2,2,2.0,0.0,2,3,3.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,2.0,1,2,2,2,2,2,2.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,1.1251685264999198,1,35.0,2.0,4,1,1,2.0,1.0,2,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,2.0,2.0,2,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,1.65156043505095,2,67.0,1.0,5,2,2,2.0,0.0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,3,2.0,0.0,0.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0
Bangladesh,BGD,South Asia,105291832.0,0.8259607660091841,2,30.0,2.0,4,2,2,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2,0.0,0.0,0.0,0.0,1,1,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,1.39687684740553,1,50.0,1.0,1,2,2,2.0,0.0,2,2,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,2.0,1.0,2.0,1,2,2,2,2,2,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,0.9902440296656708,2,25.0,1.0,3,2,2,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1,2.0,1.0,2.0,2.0,2,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,0.698438423702765,1,45.0,1.0,2,2,2,2.0,0.0,2,2,3.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1,1,2,2,2,2,2.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,0.899309395463364,1,40.0,1.0,3,2,2,2.0,0.0,2,2,3.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1,1,2,2,1,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,0.756383621033305,2,42.0,1.0,1,1,1,2.0,1.0,2,2,5.0,5.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,2.54904345440292,1,15.0,1.0,1,2,2,2.0,0.0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,0.792431123705855,1,36.0,2.0,4,1,1,2.0,2.0,2,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,0.7862211996524531,1,32.0,2.0,1,1,1,2.0,1.0,2,2,1.0,2.0,2.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,2,2,2,1,2,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,1.04060571349853,2,44.0,3.0,5,1,1,2.0,1.0,2,2,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,2.0,1.0,2.0,2,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,0.34838346539274395,2,25.0,2.0,5,1,1,2.0,1.0,2,2,2.0,1.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Bangladesh,BGD,South Asia,105291832.0,0.813617244913533,1,28.0,1.0,2,2,2,2.0,0.0,2,3,3.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,1.0,1.0,2.0,1,1,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
