economy,ecnmycode,regionwb,pop_adult,wgt,female,age,educ,inc_q,q1a,account,q1b,q2,q3a,q3b,q4,q5,q6,q7,q8a,q8b,q9a,q9b,q9c,q9d,q10a,q10b,q10c,q10d,q10e,q10f,q10g,q11,q12a,q12b,q13a,q13b,q14a,q14b,q14c,q14d,q14e,q15a,q16,q17,q18,q15b,q15c,q15d,q15e,q15a1a,q15a1b,q15a1c
China,CHN,East Asia & Pacific,1102003584.0,2.45011530412159,2,58.0,1.0,4,2,1,2.0,0.0,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,0.950968047076716,1,63.0,1.0,2,2,2,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,0.12190198127896498,2,30.0,1.0,1,2,1,2.0,0.0,1,2,1.0,1.0,6.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,0.14179015658987698,1,62.0,1.0,3,2,2,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,1.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,0.416929915684443,2,42.0,2.0,5,1,1,1.0,1.0,1,1,2.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,2.0,2.0,2,2,2,2,2,2,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,1.43885452111466,2,18.0,1.0,1,2,2,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2,0.0,0.0,0.0,0.0,2,2,1,2,2,2,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,3.4491639035981296,1,28.0,1.0,2,2,2,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,0.0,0.0,0.0,0.0,1,2,2,2,2,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,0.138309144148384,1,49.0,2.0,4,2,1,1.0,0.0,2,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,2,1,2,2,2,2.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,0.12190198127896498,1,44.0,2.0,5,1,1,2.0,3.0,1,1,4.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,2,2,2,2,2,2,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,0.22345797516193602,2,39.0,1.0,2,2,1,1.0,0.0,2,2,1.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,0.12190198127896498,1,33.0,2.0,5,1,1,2.0,1.0,1,2,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1.0,2.0,2,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,0.5749749147155699,2,63.0,1.0,1,1,1,1.0,1.0,2,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,1.53416449005961,2,18.0,2.0,3,2,2,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,0.9544350882890229,1,56.0,1.0,1,1,1,2.0,1.0,2,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,2.0,1,2,1,2,2,2,1.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,0.782869281970468,2,39.0,1.0,2,1,1,2.0,1.0,1,2,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1,2,2,2,2,2,1.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,3.1279244550283902,2,25.0,1.0,2,2,1,1.0,0.0,1,2,2.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,0.5097753463993749,2,35.0,2.0,5,1,1,2.0,1.0,1,1,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,2.0,2,2,2,2,2,2,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,2.55985419575092,2,34.0,1.0,3,1,1,1.0,1.0,1,2,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,2.0,1.0,2,2,1,2,2,2,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,0.17616582170522,2,15.0,1.0,4,3,2,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,0.213629824888832,1,24.0,2.0,5,1,1,2.0,1.0,1,2,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
China,CHN,East Asia & Pacific,1102003584.0,0.750315200737382,2,30.0,2.0,3,2,2,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,1.0,1.0,1.0,2.0,2,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,0.12190198127896498,2,50.0,3.0,5,1,1,2.0,1.0,1,1,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,1.0240392934554698,2,38.0,1.0,4,1,1,2.0,1.0,1,2,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,2.0,2,2,2,2,2,2,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,1.31020732648254,2,50.0,2.0,3,2,2,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2,0.0,0.0,0.0,0.0,1,2,2,2,2,2,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,0.173418375518487,1,31.0,1.0,3,1,1,2.0,1.0,1,2,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,2.0,2,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,1.1248892509736201,2,43.0,1.0,4,2,2,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2,0.0,0.0,0.0,0.0,2,2,1,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,1.15358816513528,2,40.0,2.0,5,1,1,1.0,1.0,1,1,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,2.0,2,2,2,2,2,1,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,1.09368878638551,2,24.0,1.0,3,1,1,2.0,1.0,2,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,0.15255750010003302,1,43.0,2.0,5,1,1,1.0,3.0,1,2,2.0,2.0,2.0,7.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,2,2,2,2,2,2,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0
China,CHN,East Asia & Pacific,1102003584.0,1.05455711643716,2,50.0,2.0,4,1,1,2.0,1.0,1,2,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,2.0,1.0,2.0,2,2,2,2,2,2,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,0.23488776227362598,2,18.0,2.0,4,2,1,1.0,0.0,2,2,1.0,2.0,1.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,0.685549797470322,2,70.0,1.0,1,2,2,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,0.12190198127896498,1,37.0,3.0,5,1,1,2.0,1.0,1,1,2.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,2,2,2,2,2,1,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,0.299154807971761,1,53.0,1.0,2,2,2,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,1.60041692836131,1,44.0,2.0,4,1,1,1.0,1.0,1,2,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,2.0,2,2,2,2,2,2,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,1.3852501112900701,2,69.0,1.0,2,1,1,2.0,1.0,2,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1.0,2.0,2,2,2,2,2,2,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,0.47986696677737295,1,39.0,1.0,4,1,1,2.0,1.0,2,2,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,2.0,2,2,1,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,3.4491639035981296,2,62.0,1.0,4,2,2,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,0.40146479347496794,1,16.0,2.0,5,1,1,2.0,1.0,1,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,2,1,2,2,2,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,0.295569572164727,1,28.0,5.0,2,1,1,2.0,3.0,1,1,5.0,5.0,6.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,4.0,1.0,2.0,4,3,2,2,2,4,3.0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0
China,CHN,East Asia & Pacific,1102003584.0,0.12190198127896498,2,68.0,2.0,5,1,1,1.0,1.0,2,2,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,2.0,2,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,0.25695313884276605,1,54.0,1.0,5,1,1,2.0,1.0,1,2,6.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,1.43645739811095,2,32.0,1.0,3,1,1,1.0,1.0,1,2,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,1.0,1.0,1.0,2,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,0.12190198127896498,1,35.0,2.0,5,1,1,2.0,1.0,1,1,3.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1.0,2.0,2,1,2,2,2,2,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,3.4491639035981296,1,40.0,1.0,5,1,1,1.0,1.0,2,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,2.0,2,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,0.708460526589057,1,43.0,1.0,5,1,1,1.0,1.0,1,2,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,2.0,2,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,0.283335590557136,1,65.0,1.0,1,1,1,1.0,1.0,1,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,3.4491639035981296,2,42.0,1.0,3,1,1,2.0,1.0,1,2,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,1.0,1.0,2.0,1,2,2,2,2,2,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,0.8356103523776119,2,35.0,1.0,2,2,2,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,0.12190198127896498,1,21.0,3.0,5,1,1,2.0,1.0,1,1,2.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,1.0,1.0,2.0,2,1,2,2,2,2,1.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,0.37407122935273496,2,45.0,1.0,2,1,1,2.0,1.0,2,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,1.08023323528109,2,47.0,1.0,1,1,1,1.0,1.0,1,2,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,2.0,2,2,2,2,2,2,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,0.17775725316647698,1,54.0,1.0,2,1,1,2.0,1.0,1,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,1.0,1.0,2.0,2,2,2,2,2,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,0.8545512330079781,2,33.0,2.0,3,1,1,1.0,1.0,1,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1.0,2.0,2,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,0.383203016591628,1,61.0,1.0,1,2,1,1.0,0.0,2,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,1.0,2.0,2.0,2,2,2,2,2,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,0.12190198127896498,2,47.0,3.0,5,1,1,1.0,1.0,1,1,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,2.0,1,2,2,2,2,1,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,1.1576842182280802,2,27.0,2.0,4,1,1,1.0,1.0,1,2,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,2.0,2,2,2,2,2,2,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,0.733792588541919,1,55.0,1.0,2,2,2,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2,0.0,0.0,0.0,0.0,2,2,1,2,2,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,1.82900009878122,2,56.0,1.0,2,1,1,2.0,1.0,2,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1.0,2.0,2,2,2,2,2,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,0.12190198127896498,2,55.0,2.0,5,1,1,2.0,1.0,1,1,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1.0,2.0,2,2,2,2,2,2,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,0.17616582170522,2,27.0,3.0,3,1,1,2.0,1.0,1,1,2.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,2.0,2,2,2,2,2,2,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,1.92891845639479,2,60.0,1.0,1,2,2,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,3.4491639035981296,2,44.0,1.0,1,2,2,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,0.7578096219213248,1,24.0,1.0,3,1,1,2.0,1.0,1,2,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1.0,2.0,2,2,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,0.12190198127896498,2,34.0,2.0,2,1,1,2.0,1.0,1,2,1.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,2,2,2,2,2,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,0.16773823521693398,2,42.0,2.0,5,1,1,2.0,3.0,1,2,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,1,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,2.70874526478454,1,39.0,1.0,2,1,1,2.0,1.0,1,2,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,2,2,2,2,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,0.490954543716928,2,45.0,1.0,3,2,2,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2,0.0,0.0,0.0,0.0,2,2,1,2,2,2,2.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
China,CHN,East Asia & Pacific,1102003584.0,0.275064787877831,2,22.0,2.0,5,1,1,2.0,1.0,1,1,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,2.0,2,2,2,2,2,2,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
